app_id,avg_m1,avg_m2,avg_m3,peak_m1,peak_m2,peak_m3,is_free,price_usd,age_months,age_since_release_months,genres,categories,pred_p10_players,pred_p50_players,pred_p90_players,row_error
12200,265.48,279.14,269.69,541.0,583.0,504.0,0,14.99,5,,['Action' 'Adventure'],['Single-player' 'Partial Controller Support' 'Family Sharing'],233.38981018045035,291.99562254706086,403.50600648840793,
1850570,2287.66,5251.78,9336.27,5145.0,22020.0,21376.0,0,39.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Adjustable Text Size' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Steam Cloud' 'HDR available'
 'Family Sharing']",2337.3995769959733,4648.017908962539,10483.099620624653,
1845910,1026.57,826.13,817.95,2070.0,1651.0,1704.0,0,59.99,5,,['Action' 'Adventure' 'RPG' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Save Anytime' 'Stereo Sound' 'Subtitle Options'
 'Surround Sound' 'Steam Cloud' 'Remote Play on TV' 'HDR available'
 'Family Sharing']",632.9101922136985,866.8432698273525,1394.5348977829526,
1127500,385.94,615.5,524.17,644.0,1567.0,912.0,0,9.99,5,,['Casual' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",376.9115414322982,541.9036424651553,845.7025248869744,
667970,179.64,214.19,224.69,403.0,450.0,428.0,0,29.99,5,,['Action' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Tracked Controller Support' 'VR Only' 'Steam Workshop'
 'Includes level editor' 'Family Sharing']",202.91377569075064,254.44955699012084,369.7531270654642,
224260,471.19,463.64,464.03,939.0,858.0,876.0,1,,5,,['Action' 'Indie' 'Free To Play'],"['Multi-player' 'Co-op' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Captions available' 'VR Support' 'Steam Workshop'
 'Partial Controller Support' 'Steam Cloud' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Includes Source SDK']",375.70798392180217,489.56334631728333,583.2082240512093,
387290,391.42,353.45,306.54,955.0,749.0,621.0,0,19.99,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Stats' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'Family Sharing']",226.13492921259385,335.9368798930913,530.9664732254934,
584400,85.71,69.16,83.17,195.0,152.0,165.0,0,19.99,5,,['Action' 'Adventure' 'Casual'],"['Single-player' 'Multi-player' 'PvP' 'Shared/Split Screen PvP' 'Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']",74.87621713804812,109.69928857233292,298.58950574381294,
1222700,585.67,613.62,767.2,1678.0,2177.0,2257.0,0,29.99,5,,['Action' 'Adventure' 'Indie'],"['Multi-player' 'Co-op' 'Online Co-op' 'Shared/Split Screen Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'Remote Play Together']",526.7721400356944,812.284757601378,1451.122996630653,
220,1677.0,1757.37,1872.7,2898.0,2870.0,3007.0,0,,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Captions available' 'Steam Workshop'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Steam Cloud' 'Includes Source SDK'
 'Commentary available' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play Together' 'Family Sharing' 'Steam Timeline']",1488.8387068240743,1963.8911869168542,2569.6899472907157,
2229870,179.82,172.53,182.76,367.0,319.0,335.0,0,,5,,['Action' 'Strategy'],['Single-player' 'Steam Cloud' 'Family Sharing'],165.01033822825988,203.62632566136705,281.89718315868623,
10,9052.51,8204.98,7371.48,15333.0,15798.0,13951.0,0,,5,,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Shared/Split Screen PvP'
 'Color Alternatives' 'Custom Volume Controls' 'Keyboard Only Option'
 'Stereo Sound' 'Valve Anti-Cheat enabled' 'Family Sharing']",4996.725960644061,8013.0883615893,9905.532304342123,
444090,1262.96,915.51,875.79,9986.0,1758.0,1601.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'Strategy' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'In-App Purchases' 'Remote Play on Phone' 'Remote Play on Tablet']",714.007683998394,905.05062929693,1802.5212745088277,
701470,9.99,30.68,181.73,126.0,419.0,5420.0,0,0.49,5,,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']",26.247834488256007,203.53273893853245,572.4817425084531,
2300320,18527.85,17396.3,18196.08,40041.0,39092.0,40540.0,0,29.99,5,,['Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Cloud'
 'Family Sharing']",13466.510692576458,21282.142013970402,29781.154842064305,
2379780,16039.64,14507.03,12802.29,22561.0,21495.0,18377.0,0,14.99,5,,['Casual' 'Indie' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Color Alternatives' 'Custom Volume Controls'
 'Mouse Only Option' 'Playable without Timed Input' 'Touch Only Option'
 'Steam Cloud' 'Family Sharing']",8449.228985629165,11682.466283025014,16082.211925855028,
1371980,4934.85,1150.38,1031.61,15854.0,3286.0,2518.0,0,,5,,['Action' 'Adventure' 'RPG' 'Early Access'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Partial Controller Support' 'Steam Cloud' 'HDR available'
 'Family Sharing']",466.41623682051267,870.6226592868472,7602.686887921085,
469600,788.86,748.27,849.53,1371.0,1355.0,1994.0,0,24.99,5,,['Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Stats']",611.0832270431177,840.5112510942697,1250.2679545447206,
381210,42186.57,56489.89,63536.57,82506.0,120430.0,96818.0,0,,5,,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Color Alternatives'
 'Custom Volume Controls' 'Stereo Sound' 'Subtitle Options'
 'Surround Sound' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Family Sharing']",44106.68804254798,59674.12445443668,96533.74087839738,
2526380,740.03,648.63,655.31,1251.0,1199.0,1570.0,1,,5,,['RPG' 'Strategy' 'Free To Play'],['Single-player' 'Full controller support' 'In-App Purchases'],470.355094933698,701.4333180256599,927.5962783969933,
621830,160.82,248.67,214.62,390.0,904.0,534.0,0,1.99,5,,['Racing'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']",183.5182149708819,259.5514278390466,364.1557671299123,
1129580,2021.66,1992.53,3277.31,4612.0,5743.0,7078.0,0,34.99,5,,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Steam Cloud' 'Family Sharing']",2069.6900577709985,3262.6665213325596,5412.473836882398,
1938090,59989.06,55035.65,51163.93,111680.0,104112.0,90230.0,0,,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Captions available'
 'In-App Purchases' 'Adjustable Text Size' 'Camera Comfort'
 'Color Alternatives' 'Custom Volume Controls'
 'Playable without Timed Input' 'Stereo Sound' 'Subtitle Options'
 'Surround Sound' 'Partial Controller Support' 'HDR available']",35548.057707703236,51295.10097125431,62552.01953970557,
2933130,585.68,578.6,682.08,1654.0,1669.0,1846.0,0,29.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Family Sharing']",478.56514268546954,765.6323884316723,1185.758726888947,
2386720,399.17,348.33,718.55,866.0,778.0,2156.0,1,,5,,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'Steam Leaderboards']",305.5818190474927,488.6424169789449,1073.3734998291989,
65800,264.19,237.84,280.03,473.0,453.0,513.0,0,14.99,5,,['Action' 'Indie' 'RPG' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Steam Leaderboards' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing']",209.2412759435168,306.0028878723555,414.72434703247677,
1973530,21101.83,20502.82,23192.18,80770.0,44674.0,114916.0,1,,5,,[],['Single-player' 'In-App Purchases'],16578.26309870157,25553.993893306233,34750.0055053563,
322170,27230.59,30819.92,28407.81,49414.0,50092.0,43580.0,0,4.99,5,,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Includes level editor'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']",21669.659815780447,30132.85924425704,44063.8330121876,
1097840,294.44,248.19,221.06,584.0,488.0,419.0,0,29.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'Captions available' 'In-App Purchases' 'Partial Controller Support'
 'Steam Cloud' 'Includes level editor' 'Family Sharing']",186.3863250596625,262.71829143113746,341.7098906339324,
1158310,18120.93,15499.2,15159.11,31228.0,26160.0,24243.0,0,49.99,5,,['RPG' 'Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Steam Workshop' 'Adjustable Text Size'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Mouse Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Steam Cloud' 'Remote Play on Tablet' 'Family Sharing']",11325.48383398657,16898.882101541316,21994.165393655676,
214490,277.57,209.11,257.59,725.0,434.0,505.0,0,39.99,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Stereo Sound' 'Surround Sound' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']",221.1619341749352,304.28742695027955,480.1921927816999,
594570,1658.91,1674.72,1683.44,2840.0,2729.0,2694.0,0,59.99,5,,['Action' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Camera Comfort' 'Color Alternatives'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Surround Sound' 'Remote Play on Tablet' 'Family Sharing']",1521.0008565750527,1807.7549524008036,2112.7501747410115,
1687950,6270.51,5438.4,7789.88,12636.0,10726.0,12967.0,0,59.99,5,,['RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",5069.7261960268,7798.261249186666,12482.984455938577,
1144400,395.43,448.48,549.4,1260.0,1280.0,1227.0,0,34.99,5,,['Adventure' 'Casual'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Family Sharing']",345.2899300330357,566.8732063275463,1012.5603056101335,
815370,2030.86,2386.49,2313.15,5033.0,5421.0,4514.0,0,2.79,5,,['Action' 'Adventure' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Adjustable Text Size'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Subtitle Options'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play on Tablet'
 'Family Sharing']",1775.7720820887432,2662.015000061909,4674.976482174034,
21000,106.49,161.2,210.22,189.0,390.0,363.0,0,19.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Shared/Split Screen'
 'Full controller support' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing']",130.16435627873454,232.54075756041357,327.61886162288374,
633230,222.35,233.9,263.91,481.0,449.0,515.0,0,19.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Partial Controller Support' 'Family Sharing']",202.99139859681497,292.4508603469641,388.14015961829455,
208650,1334.98,1592.97,2174.66,2417.0,2612.0,3500.0,0,19.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Steam Leaderboards'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Remote Play on TV'
 'Family Sharing']",1401.650389619859,2099.4259488256607,3575.0018388473663,
2418520,750.33,1256.65,976.83,1373.0,2390.0,1538.0,0,25.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Adjustable Text Size'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Surround Sound' 'Steam Cloud' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing']",718.2280813158585,978.519196475667,1395.7015969148013,
312660,665.23,675.31,875.05,1262.0,1746.0,1867.0,0,59.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Remote Play on TV' 'Family Sharing']",608.4810266137615,876.243539733725,1381.0821068724274,
2808930,3321.68,2944.44,2752.94,4821.0,4270.0,3775.0,1,,5,,"['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Strategy'
 'Free To Play']","['Single-player' 'Multi-player' 'PvP' 'Steam Achievements'
 'In-App Purchases']",1815.964475643645,2616.023780326954,4045.3574049676995,
285900,247.78,328.35,405.43,742.0,858.0,755.0,0,19.99,5,,['Action' 'Adventure' 'Casual' 'Indie' 'Simulation'],"['Multi-player' 'PvP' 'Online PvP' 'Shared/Split Screen PvP'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Remote Play on TV'
 'Remote Play Together' 'Family Sharing']",270.91423469682314,416.9163819245193,759.8306074067372,
868360,536.63,449.99,486.07,1304.0,1113.0,1090.0,0,24.99,5,,['Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Stats' 'Family Sharing']",345.86389119447296,542.4436664374604,926.4605019677304,
42680,244.64,286.28,267.0,452.0,519.0,456.0,0,39.99,5,,['Action'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Family Sharing']",235.52163368856745,298.36508698457294,383.39364318403966,
949230,6749.94,6628.97,6654.91,11744.0,11397.0,11442.0,0,,5,,['Simulation'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Family Sharing']",5630.085356856794,7174.298847303345,8728.11281990446,
2835570,1022.34,1143.91,1313.35,1863.0,2859.0,2713.0,0,2.99,5,,['Action' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Partial Controller Support' 'Steam Leaderboards'
 'Family Sharing']",907.7459727477794,1366.0404511826541,2402.4100985883024,
1650010,246.06,269.93,319.81,642.0,631.0,672.0,0,9.99,5,,['Racing' 'Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']",235.47275974989356,343.01576703627796,637.1537797159313,
10090,346.28,371.51,344.44,568.0,596.0,568.0,0,19.99,5,,['Action'],['Single-player' 'Multi-player' 'Co-op' 'Family Sharing'],296.3968275398719,359.8730035862202,447.3315078026668,
1627720,1443.32,8952.74,4777.46,3243.0,29775.0,9378.0,0,29.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Save Anytime' 'Stereo Sound' 'Surround Sound'
 'Steam Cloud' 'Family Sharing']",1344.6451530041136,2160.585828691999,6551.458506638825,
3107230,958.18,695.35,556.86,1700.0,1253.0,959.0,0,39.99,5,,['Adventure' 'Indie' 'Massively Multiplayer' 'RPG' 'Early Access'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Family Sharing']",369.2360006427948,614.9238389936497,1087.3819659111466,
2198150,246.89,269.43,337.7,454.0,539.0,841.0,0,14.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Camera Comfort' 'Custom Volume Controls'
 'Mouse Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Partial Controller Support' 'Steam Cloud'
 'Family Sharing']",229.25266894223594,346.54733424344414,500.45767904208805,
1611910,320.65,350.5,284.53,733.0,749.0,529.0,0,11.24,5,,['RPG' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",226.34391104003535,325.6077863293985,502.0725252880816,
1827980,233.6,219.74,201.09,282.0,262.0,263.0,1,,5,,['Casual' 'Indie' 'Simulation' 'Strategy' 'Free To Play'],['Single-player' 'Steam Achievements' 'Steam Cloud'],181.83625824715705,209.6670400224045,257.188646259668,
206420,125.55,130.06,156.51,243.0,257.0,315.0,0,4.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Workshop'
 'Steam Cloud' 'Remote Play on TV' 'Family Sharing']",140.6393075292498,173.7442045873603,233.3921748300277,
21690,675.0,1095.44,950.92,1479.0,2250.0,1920.0,0,19.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Family Sharing']",646.4112883539128,965.8455640322586,1443.3627391754637,
1817190,405.03,450.85,694.37,741.0,1241.0,1345.0,0,49.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Adjustable Text Size'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Subtitle Options' 'Surround Sound'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']",469.34040646785024,688.1791821461543,1022.3345315354281,
1046930,1046.61,1044.17,1044.96,1572.0,1553.0,1564.0,1,,5,,['Casual' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'Color Alternatives'
 'Custom Volume Controls' 'Keyboard Only Option' 'Mouse Only Option'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound'
 'Touch Only Option' 'Partial Controller Support' 'Steam Cloud'
 'Remote Play on Phone' 'Remote Play on Tablet']",900.2519245488379,1058.548815882222,1325.989084175127,
672860,11.39,8.15,9.38,199.0,89.0,167.0,0,0.99,5,,['Simulation'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']",4.808388162489556,12.385910131336724,45.92047194059003,
476620,144.09,168.95,176.22,330.0,362.0,382.0,0,59.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'In-App Purchases'
 'Steam Cloud' 'Valve Anti-Cheat enabled' 'Remote Play on TV'
 'Family Sharing']",171.79340952822363,209.18870157268697,319.46225351888626,
447040,612.43,1043.24,994.74,1247.0,2216.0,2164.0,0,7.49,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'In-App Purchases' 'Partial Controller Support']",674.3405008617171,1013.1672328659077,1731.0915975025948,
1540960,196.73,204.18,195.53,253.0,265.0,255.0,1,,5,,['Indie' 'Strategy' 'Free To Play'],['Single-player' 'Steam Achievements' 'In-App Purchases' 'Steam Cloud'],184.15287520168047,214.9945933549682,273.78026290332525,
2250040,3549.01,3690.74,3618.28,5988.0,5950.0,5111.0,1,,5,,['Utilities'],[],3012.2076745091285,3540.390267477414,4390.516937527153,
782330,3227.42,1973.2,1407.18,7621.0,4933.0,2935.0,0,39.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Color Alternatives' 'Adjustable Difficulty'
 'Stereo Sound' 'Surround Sound' 'Partial Controller Support'
 'Steam Cloud' 'Remote Play on Phone' 'Remote Play on Tablet'
 'HDR available' 'Family Sharing']",759.8263451454243,1259.7621654774543,2682.5959688427192,
1594320,3926.53,4538.05,3554.12,11097.0,9942.0,6728.0,0,34.99,5,,['Indie' 'Simulation' 'Strategy' 'Early Access'],"['Single-player' 'Adjustable Text Size' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty' 'Mouse Only Option'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Steam Cloud' 'Includes level editor' 'Family Sharing']",2254.1261516964078,3725.430530328501,5865.4548374126,
1568590,4951.94,5129.19,4540.49,19737.0,19665.0,14699.0,1,,5,,['Casual' 'Indie' 'Massively Multiplayer' 'Strategy' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'In-App Purchases']",3393.699591786432,5232.714315390153,7995.32236932711,
304410,206.74,202.38,192.52,285.0,266.0,254.0,0,4.99,5,,['Casual' 'Indie' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],186.73368834170816,211.765855975147,240.12845379374178,
1836120,26.51,90.89,446.46,287.0,757.0,13919.0,0,0.49,5,,['Action' 'Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Family Sharing']",67.98967431568647,319.6176647738002,844.8405100235285,
961200,1453.43,1810.01,1720.13,2570.0,3502.0,3429.0,1,,5,,['Action' 'Indie' 'Massively Multiplayer' 'RPG' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Full controller support' 'In-App Purchases']",1213.2770600776853,1730.2855627121648,2509.62466851101,
1054490,562.87,696.01,655.65,866.0,1293.0,1073.0,0,19.99,5,,['Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Steam Trading Cards' 'Partial Controller Support'
 'Steam Cloud' 'Steam Leaderboards' 'Steam Turn Notifications'
 'Remote Play Together' 'Family Sharing']",476.0756208350742,678.2654501240014,895.1463962848127,
1493640,99.67,119.16,224.06,255.0,315.0,714.0,0,16.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Adjustable Text Size' 'Color Alternatives'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Steam Cloud' 'Family Sharing']",100.53495045244348,208.45120179388906,341.80171582222766,
1100600,1052.72,1066.72,956.65,1666.0,1685.0,1506.0,0,,5,,['Simulation' 'Sports'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Workshop'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",799.7407918209581,938.956237242944,1177.6922959447418,
1114150,479.51,845.4,1274.8,876.0,2345.0,3268.0,0,19.99,5,,['Massively Multiplayer' 'Racing' 'Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'Captions available' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Keyboard Only Option'
 'Playable without Timed Input' 'Stereo Sound' 'Steam Cloud'
 'Family Sharing']",542.7008704758159,813.1563615945762,1505.0073003578486,
1343370,980.66,955.59,1382.58,1425.0,1456.0,2469.0,1,,5,,['Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Multi-player' 'MMO' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Steam Trading Cards' 'In-App Purchases']",842.3157730253503,1250.4698574700342,2051.808261038388,
2899050,211.84,186.12,200.57,349.0,388.0,360.0,0,17.99,5,,['Adventure' 'Indie' 'Early Access'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],177.9800410760862,228.80264354604677,323.4581532654867,
2878420,620.61,410.69,352.93,2480.0,1119.0,950.0,0,5.99,5,,['Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Family Sharing']",252.88328824074816,407.25112098486625,609.5355800136631,
