app_id,avg_m1,avg_m2,avg_m3,peak_m1,peak_m2,peak_m3,is_free,price_usd,age_months,age_since_release_months,genres,categories
2418520,750.33,1256.65,976.83,1373.0,2390.0,1538.0,0,25.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Adjustable Text Size'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Surround Sound' 'Steam Cloud' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing']"
312660,665.23,675.31,875.05,1262.0,1746.0,1867.0,0,59.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Remote Play on TV' 'Family Sharing']"
2808930,3321.68,2944.44,2752.94,4821.0,4270.0,3775.0,1,,5,,"['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Strategy'
 'Free To Play']","['Single-player' 'Multi-player' 'PvP' 'Steam Achievements'
 'In-App Purchases']"
285900,247.78,328.35,405.43,742.0,858.0,755.0,0,19.99,5,,['Action' 'Adventure' 'Casual' 'Indie' 'Simulation'],"['Multi-player' 'PvP' 'Online PvP' 'Shared/Split Screen PvP'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Remote Play on TV'
 'Remote Play Together' 'Family Sharing']"
868360,536.63,449.99,486.07,1304.0,1113.0,1090.0,0,24.99,5,,['Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Stats' 'Family Sharing']"
42680,244.64,286.28,267.0,452.0,519.0,456.0,0,39.99,5,,['Action'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Family Sharing']"
949230,6749.94,6628.97,6654.91,11744.0,11397.0,11442.0,0,,5,,['Simulation'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Family Sharing']"
2835570,1022.34,1143.91,1313.35,1863.0,2859.0,2713.0,0,2.99,5,,['Action' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Partial Controller Support' 'Steam Leaderboards'
 'Family Sharing']"
1650010,246.06,269.93,319.81,642.0,631.0,672.0,0,9.99,5,,['Racing' 'Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']"
10090,346.28,371.51,344.44,568.0,596.0,568.0,0,19.99,5,,['Action'],['Single-player' 'Multi-player' 'Co-op' 'Family Sharing']
1627720,1443.32,8952.74,4777.46,3243.0,29775.0,9378.0,0,29.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Save Anytime' 'Stereo Sound' 'Surround Sound'
 'Steam Cloud' 'Family Sharing']"
3107230,958.18,695.35,556.86,1700.0,1253.0,959.0,0,39.99,5,,['Adventure' 'Indie' 'Massively Multiplayer' 'RPG' 'Early Access'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Family Sharing']"
2198150,246.89,269.43,337.7,454.0,539.0,841.0,0,14.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Camera Comfort' 'Custom Volume Controls'
 'Mouse Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Partial Controller Support' 'Steam Cloud'
 'Family Sharing']"
1611910,320.65,350.5,284.53,733.0,749.0,529.0,0,11.24,5,,['RPG' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']"
1827980,233.6,219.74,201.09,282.0,262.0,263.0,1,,5,,['Casual' 'Indie' 'Simulation' 'Strategy' 'Free To Play'],['Single-player' 'Steam Achievements' 'Steam Cloud']
206420,125.55,130.06,156.51,243.0,257.0,315.0,0,4.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Workshop'
 'Steam Cloud' 'Remote Play on TV' 'Family Sharing']"
21690,675.0,1095.44,950.92,1479.0,2250.0,1920.0,0,19.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Family Sharing']"
1817190,405.03,450.85,694.37,741.0,1241.0,1345.0,0,49.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Adjustable Text Size'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Subtitle Options' 'Surround Sound'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']"
1046930,1046.61,1044.17,1044.96,1572.0,1553.0,1564.0,1,,5,,['Casual' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'Color Alternatives'
 'Custom Volume Controls' 'Keyboard Only Option' 'Mouse Only Option'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound'
 'Touch Only Option' 'Partial Controller Support' 'Steam Cloud'
 'Remote Play on Phone' 'Remote Play on Tablet']"
672860,11.39,8.15,9.38,199.0,89.0,167.0,0,0.99,5,,['Simulation'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']"
476620,144.09,168.95,176.22,330.0,362.0,382.0,0,59.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'In-App Purchases'
 'Steam Cloud' 'Valve Anti-Cheat enabled' 'Remote Play on TV'
 'Family Sharing']"
447040,612.43,1043.24,994.74,1247.0,2216.0,2164.0,0,7.49,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'In-App Purchases' 'Partial Controller Support']"
1540960,196.73,204.18,195.53,253.0,265.0,255.0,1,,5,,['Indie' 'Strategy' 'Free To Play'],['Single-player' 'Steam Achievements' 'In-App Purchases' 'Steam Cloud']
2250040,3549.01,3690.74,3618.28,5988.0,5950.0,5111.0,1,,5,,['Utilities'],[]
782330,3227.42,1973.2,1407.18,7621.0,4933.0,2935.0,0,39.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Color Alternatives' 'Adjustable Difficulty'
 'Stereo Sound' 'Surround Sound' 'Partial Controller Support'
 'Steam Cloud' 'Remote Play on Phone' 'Remote Play on Tablet'
 'HDR available' 'Family Sharing']"
1594320,3926.53,4538.05,3554.12,11097.0,9942.0,6728.0,0,34.99,5,,['Indie' 'Simulation' 'Strategy' 'Early Access'],"['Single-player' 'Adjustable Text Size' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty' 'Mouse Only Option'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Steam Cloud' 'Includes level editor' 'Family Sharing']"
1568590,4951.94,5129.19,4540.49,19737.0,19665.0,14699.0,1,,5,,['Casual' 'Indie' 'Massively Multiplayer' 'Strategy' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'In-App Purchases']"
304410,206.74,202.38,192.52,285.0,266.0,254.0,0,4.99,5,,['Casual' 'Indie' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing']
1836120,26.51,90.89,446.46,287.0,757.0,13919.0,0,0.49,5,,['Action' 'Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Family Sharing']"
961200,1453.43,1810.01,1720.13,2570.0,3502.0,3429.0,1,,5,,['Action' 'Indie' 'Massively Multiplayer' 'RPG' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Full controller support' 'In-App Purchases']"
1054490,562.87,696.01,655.65,866.0,1293.0,1073.0,0,19.99,5,,['Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Steam Trading Cards' 'Partial Controller Support'
 'Steam Cloud' 'Steam Leaderboards' 'Steam Turn Notifications'
 'Remote Play Together' 'Family Sharing']"
1493640,99.67,119.16,224.06,255.0,315.0,714.0,0,16.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Adjustable Text Size' 'Color Alternatives'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Steam Cloud' 'Family Sharing']"
1100600,1052.72,1066.72,956.65,1666.0,1685.0,1506.0,0,,5,,['Simulation' 'Sports'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Workshop'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']"
1114150,479.51,845.4,1274.8,876.0,2345.0,3268.0,0,19.99,5,,['Massively Multiplayer' 'Racing' 'Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'Captions available' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Keyboard Only Option'
 'Playable without Timed Input' 'Stereo Sound' 'Steam Cloud'
 'Family Sharing']"
1343370,980.66,955.59,1382.58,1425.0,1456.0,2469.0,1,,5,,['Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Multi-player' 'MMO' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Steam Trading Cards' 'In-App Purchases']"
2899050,211.84,186.12,200.57,349.0,388.0,360.0,0,17.99,5,,['Adventure' 'Indie' 'Early Access'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing']
2878420,620.61,410.69,352.93,2480.0,1119.0,950.0,0,5.99,5,,['Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Family Sharing']"
1245620,33344.75,35448.0,37735.8,55927.0,57823.0,61614.0,0,,5,,['Action' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Camera Comfort' 'Custom Volume Controls' 'Playable without Timed Input'
 'Save Anytime' 'Stereo Sound' 'Surround Sound' 'Steam Cloud'
 'Family Sharing']"
213610,236.32,200.03,212.14,464.0,334.0,376.0,0,9.99,5,,['Action'],"['Single-player' 'Multi-player' 'Partial Controller Support'
 'Remote Play Together' 'Family Sharing']"
1948980,1283.04,1159.44,1268.34,3049.0,3035.0,2832.0,0,17.99,5,,['Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Workshop' 'Steam Cloud' 'Family Sharing']"
1096900,863.2,824.42,865.97,1204.0,1078.0,1184.0,0,79.99,5,,"['RPG' 'Design & Illustration' 'Education' 'Web Publishing'
 'Game Development']",['Steam Workshop' 'Partial Controller Support']
1270580,307.57,424.8,307.42,560.0,1100.0,604.0,0,24.99,5,,['Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing']
784150,2557.71,2709.6,2218.48,6752.0,6021.0,4137.0,0,,5,,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Adjustable Text Size' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty' 'Save Anytime'
 'Partial Controller Support' 'Steam Cloud' 'Includes level editor'
 'Family Sharing']"
1506830,1290.31,1254.33,1070.7,2171.0,2207.0,1657.0,0,,5,,['Simulation' 'Sports'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'In-App Purchases' 'Partial Controller Support']"
389430,1464.85,1439.39,1334.39,1779.0,1807.0,1609.0,1,,5,,['Action' 'Adventure' 'Free To Play' 'Massively Multiplayer' 'RPG'],"['Single-player' 'Multi-player' 'MMO' 'Steam Trading Cards'
 'In-App Purchases']"
109600,726.18,696.83,610.18,1415.0,1387.0,1047.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op'
 'Online Co-op' 'Steam Trading Cards' 'In-App Purchases'
 'Includes level editor']"
392110,441.17,399.89,419.83,813.0,689.0,710.0,0,39.99,5,,['Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Remote Play on Tablet' 'Family Sharing']"
400,411.94,568.34,582.24,1252.0,1252.0,1079.0,0,9.99,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Captions available' 'Camera Comfort' 'Custom Volume Controls'
 'Save Anytime' 'Stereo Sound' 'Subtitle Options' 'Surround Sound'
 'Includes level editor' 'Includes Source SDK' 'Commentary available'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']"
379720,2327.55,1439.43,1043.56,5993.0,3801.0,2245.0,0,19.99,5,,['Action'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Steam Trading Cards' 'Color Alternatives' 'Stereo Sound'
 'Surround Sound' 'Partial Controller Support' 'Steam Cloud'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']"
2195250,5721.93,5237.67,3587.9,9810.0,10077.0,5833.0,0,,5,,['Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'In-App Purchases' 'Adjustable Difficulty'
 'Keyboard Only Option' 'Stereo Sound' 'Remote Play Together'
 'HDR available']"
1222690,560.24,492.54,478.99,1058.0,917.0,882.0,0,39.99,5,,['Action' 'Adventure' 'RPG' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards']"
1262580,298.17,255.66,281.4,682.0,502.0,724.0,0,29.99,5,,['Action' 'Adventure' 'Racing' 'Sports' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements']"
1790600,1002.95,923.49,1068.16,1836.0,1786.0,1740.0,0,69.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Camera Comfort' 'Custom Volume Controls'
 'Stereo Sound' 'Steam Cloud' 'Remote Play Together' 'HDR available'
 'Family Sharing']"
1169040,462.27,643.04,597.99,984.0,1239.0,1213.0,0,9.74,5,,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud' 'Stats'
 'Family Sharing']"
240,7369.48,10348.87,22756.24,12760.0,17527.0,56238.0,0,9.99,5,,['Action'],"['Multi-player' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Stereo Sound' 'Subtitle Options' 'Surround Sound' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Stats' 'Includes Source SDK' 'Family Sharing']"
239140,4154.09,8115.2,5720.72,8589.0,17244.0,11328.0,0,24.99,5,,['Action' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Remote Play on Tablet' 'Remote Play on TV'
 'Family Sharing']"
2642680,7206.72,5150.71,3857.26,14900.0,10267.0,5832.0,1,,5,,['Action' 'Adventure' 'Indie' 'Simulation'],['Single-player' 'Game demo' 'Partial Controller Support']
225840,212.66,219.77,216.54,413.0,401.0,404.0,1,,5,,['Action' 'Casual' 'Indie' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op' 'LAN Co-op'
 'Partial Controller Support' 'Steam Cloud' 'Valve Anti-Cheat enabled']"
367520,6944.93,6441.41,8128.96,11510.0,12010.0,12982.0,0,14.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Family Sharing']"
463530,453.61,415.7,475.39,892.0,730.0,905.0,0,8.99,5,,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']"
1268750,403.08,376.73,389.61,853.0,880.0,674.0,0,29.99,5,,['Action' 'Indie'],"['Multi-player' 'Co-op' 'Online Co-op' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Full controller support' 'Family Sharing']"
1547000,554.77,559.84,566.08,1080.0,1144.0,1106.0,0,59.99,5,,['Action' 'Adventure'],['Single-player' 'Full controller support']
409720,185.22,166.47,173.15,350.0,355.0,319.0,0,19.99,5,,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']"
1928420,851.08,733.34,726.34,1598.0,1208.0,1221.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Full controller support' 'In-App Purchases']"
1144200,5448.84,5192.04,16439.62,10504.0,13359.0,42218.0,0,49.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Cloud']"
586350,54.78,83.02,222.52,2338.0,1185.0,5482.0,0,0.99,5,,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']"
337000,174.17,181.68,185.9,339.0,351.0,366.0,0,29.99,5,,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Camera Comfort' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Subtitle Options' 'Surround Sound' 'Steam Cloud'
 'Family Sharing']"
298050,288.7,283.68,270.55,484.0,475.0,444.0,0,24.99,5,,['Strategy'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Cloud' 'Stats' 'Family Sharing']"
2162800,474.87,1809.3,1285.74,888.0,4431.0,2812.0,0,20.99,5,,['Casual' 'Indie' 'Simulation' 'Strategy' 'Early Access'],"['Single-player' 'Adjustable Text Size' 'Camera Comfort'
 'Color Alternatives' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Subtitle Options'
 'Steam Cloud' 'Family Sharing']"
3060770,157.43,157.4,168.4,475.0,471.0,526.0,1,,5,,['Free To Play' 'Utilities'],['VR Only']
460930,1353.56,1443.52,1462.53,2640.0,3110.0,2781.0,0,,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Steam Trading Cards' 'In-App Purchases' 'Partial Controller Support']"
599390,148.11,155.94,157.23,254.0,271.0,302.0,1,,5,,['Indie' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Cross-Platform Multiplayer' 'Steam Cloud'
 'Includes level editor' 'Remote Play Together']"
1172470,134646.62,106933.93,90567.12,262219.0,250796.0,209736.0,1,,5,,['Action' 'Adventure' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'In-App Purchases' 'Chat Speech-to-text' 'Playable without Timed Input']"
1258080,3731.75,3693.04,3515.16,5290.0,5191.0,4987.0,1,,5,,['Adventure' 'Casual' 'RPG' 'Simulation' 'Free To Play'],"['Single-player' 'Multi-player' 'MMO' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'In-App Purchases']"
400750,3194.6,2898.41,2974.83,6579.0,5226.0,5250.0,0,34.99,5,,['Action' 'Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Steam Workshop'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound'
 'Partial Controller Support' 'Steam Cloud' 'Stats' 'Steam Leaderboards'
 'Includes level editor' 'Family Sharing']"
3058630,461.44,241.88,205.33,3676.0,549.0,443.0,0,39.99,5,,['Racing' 'Simulation' 'Sports' 'Early Access'],"['Single-player' 'VR Supported' 'Partial Controller Support'
 'Family Sharing']"
2479810,4521.78,5815.56,2514.03,19567.0,15865.0,4967.0,0,39.99,5,,['Action' 'Massively Multiplayer' 'Simulation' 'Early Access'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Color Alternatives' 'Custom Volume Controls'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound']"
17480,424.98,389.87,385.83,770.0,661.0,696.0,0,,5,,['Action' 'Strategy'],"['Single-player' 'Steam Workshop' 'Steam Cloud' 'Includes level editor'
 'Family Sharing']"
312450,190.78,174.42,187.13,310.0,293.0,283.0,1,,5,,['Simulation' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Cloud' 'Includes level editor']"
1649080,291.88,274.93,561.17,736.0,873.0,1274.0,0,29.99,5,,['Casual' 'Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']"
1150640,144.22,220.09,194.74,230.0,366.0,319.0,0,39.99,5,,['Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Family Sharing']"
305620,3771.44,2706.11,2194.89,11401.0,4785.0,3573.0,0,19.99,5,,['Adventure' 'Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on TV' 'Family Sharing']"
3078390,1195.09,3508.59,1642.58,2088.0,6832.0,5710.0,1,,5,,['Casual' 'Indie' 'Simulation' 'Free To Play'],"['Single-player' 'Steam Achievements' 'Steam Workshop' 'In-App Purchases'
 'Steam Cloud']"
2201940,493.97,333.23,557.49,924.0,603.0,1558.0,0,24.99,5,,['Action' 'Adventure' 'Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Cloud' 'Family Sharing']"
24780,344.15,321.92,321.63,574.0,532.0,525.0,0,,5,,['Simulation' 'Strategy'],['Single-player' 'Family Sharing']
582160,1525.03,1498.8,1725.85,3479.0,3483.0,3956.0,0,8.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Captions available' 'In-App Purchases' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty' 'Keyboard Only Option'
 'Mouse Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Surround Sound' 'Partial Controller Support'
 'Remote Play on Tablet' 'HDR available']"
814380,3931.41,5897.78,4746.89,7802.0,11994.0,8571.0,0,59.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on Tablet'
 'Remote Play on TV' 'Family Sharing']"
365590,426.73,618.85,487.47,1036.0,1240.0,923.0,0,2.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Captions available' 'In-App Purchases']"
1709920,168.61,163.09,149.62,206.0,216.0,194.0,1,,5,,['Casual' 'Free To Play' 'Indie' 'RPG'],['Single-player' 'Steam Achievements' 'In-App Purchases']
22330,1811.25,793.41,487.57,4380.0,1992.0,914.0,0,14.99,5,,['RPG'],['Single-player' 'Steam Cloud' 'Family Sharing']
1599600,1183.47,1026.24,1132.57,2324.0,1835.0,2162.0,0,19.99,5,,['Action' 'Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Workshop' 'Steam Cloud'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']"
1160750,174.73,165.19,168.13,216.0,214.0,266.0,1,,5,,['Indie' 'RPG' 'Free To Play'],['Single-player' 'Steam Achievements' 'In-App Purchases' 'Steam Cloud']
644930,2479.61,2610.18,2369.43,5230.0,5262.0,4149.0,0,29.99,5,,['Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Stats' 'Steam Leaderboards'
 'Includes level editor' 'Remote Play on Tablet' 'Family Sharing']"
212500,941.74,807.0,828.37,1876.0,1574.0,1603.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Multi-player' 'MMO' 'PvP' 'Co-op' 'In-App Purchases'
 'Partial Controller Support']"
2230980,122.03,310.47,284.29,271.0,836.0,618.0,0,29.99,5,,['RPG'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Camera Comfort' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Keyboard Only Option'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Steam Cloud' 'Family Sharing']"
